case_label,path,strain_percent,k1_centered,k2_centered,k3_centered,omega3_reduced,num_occupied,slice_mode
00_Optimized_Structure,a,0.0,0.04655501800000006,-0.1314928899999999,0.0,0.3296719620100683,56,fixed_k3
00_Optimized_Structure,a,0.0,0.050433642000000056,-0.1314928899999999,0.0,0.2920298939336634,56,fixed_k3
00_Optimized_Structure,a,0.0,0.05431226600000005,-0.1314928899999999,0.0,0.2664733793072589,56,fixed_k3
00_Optimized_Structure,a,0.0,0.05819089000000005,-0.1314928899999999,0.0,0.24731773758903142,56,fixed_k3
00_Optimized_Structure,a,0.0,0.06206951400000005,-0.1314928899999999,0.0,0.2238631577690735,56,fixed_k3
00_Optimized_Structure,a,0.0,0.06594813800000005,-0.1314928899999999,0.0,0.17968333287086824,56,fixed_k3
00_Optimized_Structure,a,0.0,0.06982676200000004,-0.1314928899999999,0.0,0.09290534967311381,56,fixed_k3
00_Optimized_Structure,a,0.0,0.07370538600000004,-0.1314928899999999,0.0,-0.06164822225984112,56,fixed_k3
00_Optimized_Structure,a,0.0,0.07758401000000004,-0.1314928899999999,0.0,-0.3076881253529635,56,fixed_k3
00_Optimized_Structure,a,0.0,0.08146263400000003,-0.1314928899999999,0.0,-0.6601029713150774,56,fixed_k3
00_Optimized_Structure,a,0.0,0.08534125800000003,-0.1314928899999999,0.0,-1.1167239235975701,56,fixed_k3
00_Optimized_Structure,a,0.0,0.08921988200000003,-0.1314928899999999,0.0,-1.6528925038765105,56,fixed_k3
00_Optimized_Structure,a,0.0,0.09309850600000003,-0.1314928899999999,0.0,-2.2237367403732504,56,fixed_k3
00_Optimized_Structure,a,0.0,0.09697713000000002,-0.1314928899999999,0.0,-2.779389423356008,56,fixed_k3
00_Optimized_Structure,a,0.0,0.10085575400000002,-0.1314928899999999,0.0,-3.3012622876951703,56,fixed_k3
00_Optimized_Structure,a,0.0,0.10473437800000002,-0.1314928899999999,0.0,-3.882502651292663,56,fixed_k3
00_Optimized_Structure,a,0.0,0.10861300200000001,-0.1314928899999999,0.0,-4.918390323026724,56,fixed_k3
00_Optimized_Structure,a,0.0,0.11249162600000001,-0.1314928899999999,0.0,-7.527350677521116,56,fixed_k3
00_Optimized_Structure,a,0.0,0.11637025000000001,-0.1314928899999999,0.0,-14.046996005963392,56,fixed_k3
00_Optimized_Structure,a,0.0,0.120248874,-0.1314928899999999,0.0,-26.57237375639691,56,fixed_k3
00_Optimized_Structure,a,0.0,0.124127498,-0.1314928899999999,0.0,-40.972952959845465,56,fixed_k3
00_Optimized_Structure,a,0.0,0.128006122,-0.1314928899999999,0.0,-46.853753549538055,56,fixed_k3
00_Optimized_Structure,a,0.0,0.131884746,-0.1314928899999999,0.0,-40.16825442040063,56,fixed_k3
00_Optimized_Structure,a,0.0,0.13576337,-0.1314928899999999,0.0,-27.635554698890104,56,fixed_k3
00_Optimized_Structure,a,0.0,0.139641994,-0.1314928899999999,0.0,-17.121094041671427,56,fixed_k3
00_Optimized_Structure,a,0.0,0.143520618,-0.1314928899999999,0.0,-10.846256816898427,56,fixed_k3
00_Optimized_Structure,a,0.0,0.14739924199999999,-0.1314928899999999,0.0,-7.683456569821871,56,fixed_k3
00_Optimized_Structure,a,0.0,0.15127786599999998,-0.1314928899999999,0.0,-6.230428360819012,56,fixed_k3
